id	name	start_date	end_date	kind
http://schnitzler-werkimport/work_1611	Nächte am Bosporus			1066
http://schnitzler-werkimport/work_5553	Mondscheinsonate			1057
http://schnitzler-werkimport/D483_n1_w1	Studentenroman	1900	1900	
http://schnitzler-werkimport/work_5223	Mein Leben			1099
http://schnitzler-werkimport/work_4131	Das Schiff Espérance			
http://schnitzler-werkimport/work_4130	Passion. 6 Dichter-Ehen			
http://schnitzler-werkimport/work_4132	Sintflut			
http://schnitzler-werkimport/work_1463	Die Braut von Korea			1077
http://schnitzler-werkimport/work_1464	Nippes			1077
http://schnitzler-werkimport/work_1466	Rouge et Noir			1077
http://schnitzler-werkimport/work_1467	Wiener Walzer			1077
http://schnitzler-werkimport/work_2874	Der Königsleutnant			1097
http://schnitzler-werkimport/work_2875	Rückblicke auf mein Leben			1099
http://schnitzler-werkimport/P3_n1_w1_o1	Boží Muka	1917	1917	
http://schnitzler-werkimport/P3_n1_w1_t1	Gottesmarter	1918	1918	
http://schnitzler-werkimport/work_3269	Das Theater der Reichshauptstadt			
http://schnitzler-werkimport/F107_n1_w4	Bel ami	1885	1885	
http://schnitzler-werkimport/F107_n1_w14	Contes du jour et de la nuit	1885	1885	
http://schnitzler-werkimport/F107_n1_w9	Fort comme la mort	1889	1889	
http://schnitzler-werkimport/F107_n1_w8	La main gauche	1889	1889	
http://schnitzler-werkimport/F107_n1_w10	La maison Tellier	1881	1881	
http://schnitzler-werkimport/F107_n1_w12	La paix du ménage	1893	1893	
http://schnitzler-werkimport/F107_n1_w5	La petite Roque	1886	1886	
http://schnitzler-werkimport/F107_n1_w18	Le colporteur	1900	1900	
http://schnitzler-werkimport/F107_n1_w2	Le Horla	1887	1887	
http://schnitzler-werkimport/F107_n1_w15	Le Père Milon. Contes inédits	1899	1899	
http://schnitzler-werkimport/F107_n1_w11	Les sœurs Rondoli	1884	1884	
http://schnitzler-werkimport/F107_n1_w6	L’héritage	1888	1888	
http://schnitzler-werkimport/F107_n1_w13	L’inutile beauté	1890	1890	
http://schnitzler-werkimport/F107_n1_w17	Monsieur Parent	1884	1884	
http://schnitzler-werkimport/F107_n1_w1	Mont-Oriol	1887	1887	
http://schnitzler-werkimport/F107_n1_w16	Notre cœur	1890	1890	
http://schnitzler-werkimport/F107_n1_w3	Pierre et Jean	1888	1888	
http://schnitzler-werkimport/F107_n1_w7	Une vie	1883	1883	
http://schnitzler-werkimport/work_5510	Armut. Ein Trauerspiel			1097
http://schnitzler-werkimport/work_5512	In Ewigkeit, amen			1097
http://schnitzler-werkimport/work_5514	Kain			1067
http://schnitzler-werkimport/work_5516	Liebe			1097
http://schnitzler-werkimport/work_5513	Wiener Gedichte			1085
http://schnitzler-werkimport/D47_n1_w1	Größenwahn. Pathologischer Roman. 3 Teile in 2 Bdn	1888	1888	
http://schnitzler-werkimport/D433_n1_w1	Des Odysseus Erbe. Eine Tragödie in drei Aufzügen	1914	1914	
http://schnitzler-werkimport/work_3677	Opus I			1057
http://schnitzler-werkimport/work_2650	Tausend und eine Nacht			1089
http://schnitzler-werkimport/work_3554	Die Ueberzähligen			1097
http://schnitzler-werkimport/work_2163	Die Abrechnung			1097
http://schnitzler-werkimport/work_2164	La bascule			1097
http://schnitzler-werkimport/work_2452	Ägypten (Tagebuch aus Aegypten)			1356
http://schnitzler-werkimport/F50_n1_w4	Correspondance	1926	1933	1791
http://schnitzler-werkimport/work_2454	L’éducation sentimentale. Histoire d’un jeune homme			1060
http://schnitzler-werkimport/F50_n1_w3	Lettres à George Sand, précédées d’une étude par Guy de Maupassant	1884	1884	
http://schnitzler-werkimport/work_2456	November			1099
http://schnitzler-werkimport/F50_n1_w7	L’éducation sentimentale. Histoire d’un jeune homme. [2. Fassung]	1910	1910	
http://schnitzler-werkimport/F50_n1_w2	Salammbô	1863	1863	
http://schnitzler-werkimport/F50_n1_w5	Trois Contes. Un cœur simple. Hérodias. La légende de Saint Julien l’hospitalier	1877	1877	
http://schnitzler-werkimport/G5_n1_w1_o1	Acharnes	-0425	-0425	
http://schnitzler-werkimport/G5_n1_w3_o1	Batrachoi	-0405	-0405	
http://schnitzler-werkimport/G5_n1_w1_t1	Die Acharner	1794	1794	
http://schnitzler-werkimport/G5_n1_w3_t1	Die Frösche	1783	1783	
http://schnitzler-werkimport/G5_n1_w2_t1	Die Ritter oder die Demagogen des Aristofanes	1798	1798	
http://schnitzler-werkimport/G5_n1_w2_o1	Hippes	-0424	-0424	
http://schnitzler-werkimport/work_1288	Lysistrate			1097
http://schnitzler-werkimport/work_2227	Bläserserenade d-Moll op. 44			
http://schnitzler-werkimport/work_2228	Cellokonzert h-Moll op. 104			
http://schnitzler-werkimport/work_2232	Die heilige Ludmila op. 71			
http://schnitzler-werkimport/work_2229	Dimitri op. 64			
http://schnitzler-werkimport/work_2230	Klaviertrio Nr. 3 f-Moll op. 65			
http://schnitzler-werkimport/work_2231	Klaviertrio Nr. 4 e-Moll op. 90 (Dumky-Trio)			
http://schnitzler-werkimport/work_2233	Rusalka			
http://schnitzler-werkimport/work_2234	Serenade E-Dur op. 22			
http://schnitzler-werkimport/work_2235	Sextett für 2 Violinen, 2 Violen und 2 Violoncelli A-Dur op. 48			
http://schnitzler-werkimport/work_2236	Sonatine G-Dur op. 100			
http://schnitzler-werkimport/work_2237	Streichquartett Nr. 4 C-Dur op. 61			
http://schnitzler-werkimport/work_2238	Streichquartett Nr. 5 E-Dur op. 80			
http://schnitzler-werkimport/work_2239	Streichquartett Nr. 8 G-Dur op. 106			
http://schnitzler-werkimport/work_2240	Streichsextett A-Dur op. 48			
http://schnitzler-werkimport/work_1975	Leben und Taten des scharfsinnigen Edlen Don Quixote von la Mancha			1060
http://schnitzler-werkimport/work_3636	Miß Sara Sampson			1097
http://schnitzler-werkimport/work_3637	Nathan der Weise			1097
http://schnitzler-werkimport/work_3302	Bunte Skizzen			
http://schnitzler-werkimport/GB19_n1_w3_t1	Müßige Gedanken eines Müßigen	1893	1893	
http://schnitzler-werkimport/GB19_n1_w1_o1	Novel notes	1894	1894	
http://schnitzler-werkimport/GB19_n1_w1_t1	Roman-Studien	1896	1896	
http://schnitzler-werkimport/GB19_n1_w3_o1	The idle thoughts of an idle fellow. A book for an idle holiday	1891	1891	
http://schnitzler-werkimport/GB19_n1_w2_o1	Three man in a boat. To say nothing of the dog	1889	1889	
http://schnitzler-werkimport/work_2417	Aber lauf doch nicht immer nackt herum!			1149
http://schnitzler-werkimport/work_2425	Das System Ribadier			1149
http://schnitzler-werkimport/work_2420	Der Damenschneider			1149
http://schnitzler-werkimport/work_2125	Die beiden Champignol			1097
http://schnitzler-werkimport/work_2419	Die Dame vom Maxim (Ich bin so frei)			1149
http://schnitzler-werkimport/work_2422	Fernand’s Ehecontract			1149
http://schnitzler-werkimport/work_2424	Hotel zum Freihafen			1149
http://schnitzler-werkimport/work_2421	Le dindon (Ehemänner!!)			1149
http://schnitzler-werkimport/work_4910	Eros und der Wahnsinnige			
http://schnitzler-werkimport/work_4911	Fräulein Narziss			
http://schnitzler-werkimport/work_4909	Vom Antifeminismus			
http://schnitzler-werkimport/work_1842	Fehme			1097
http://schnitzler-werkimport/D163_n1_w1	Drei Geschichten. Zwei ernste und eine heitere	1887	1887	
http://schnitzler-werkimport/work_1586	Die Klabriaspartie			1097
http://schnitzler-werkimport/work_4540	Der tote Mann			1097
http://schnitzler-werkimport/D36_n1_w1	Banditen. (Abenteuer einer Ballnacht.) Lustspiel in vier Aufzügen	1847	1847	
http://schnitzler-werkimport/D36_n1_w9	Das Gefängnis. Lustspiel in vier Aufzügen	1851	1851	
http://schnitzler-werkimport/D36_n1_w5	Der Prozeß. Lustspiel in einem Aufzug	1849	1849	
http://schnitzler-werkimport/D36_n1_w2	Der Ruf. Lustspiel in vier Aufzügen	1850	1850	
http://schnitzler-werkimport/D36_n1_w3	Der Vetter. Lustspiel in drei Aufzügen	1846	1846	
http://schnitzler-werkimport/D36_n1_w6	Die Sündenböcke. Lustspiel in drei Aufzügen	1848	1848	
http://schnitzler-werkimport/work_1560	Die zärtlichen Verwandten			1097
http://schnitzler-werkimport/work_1559	Doktor Wespe			1097
http://schnitzler-werkimport/D36_n1_w7	Eigensinn. Lustspiel in einem Akt	1848	1848	
http://schnitzler-werkimport/				
http://schnitzler-werkimport/D36_n1_w4	Entsagung. Lustspiel in einem Aufzug	1845	1845	
http://schnitzler-werkimport/I13_n1_w2_t1	Die Strafe	1895	1895	
http://schnitzler-werkimport/I13_n1_w2_o1	Il castigo	1891	1891	
http://schnitzler-werkimport/I13_n1_w1_o1	Teresa	1886	1886	
http://schnitzler-werkimport/I13_n1_w1_t1	Theresa	1898	1898	
http://schnitzler-werkimport/work_2679	Das Weib im Purpur			1070
http://schnitzler-werkimport/work_3770	Das Geheimnis einer Nacht			
http://schnitzler-werkimport/work_3771	Die Sünderin			
http://schnitzler-werkimport/work_2100	Chansons de Bilitis			1079
http://schnitzler-werkimport/work_2101	Der Nachmittag eines Fauns			1077
http://schnitzler-werkimport/work_4281	Der Staat			
http://schnitzler-werkimport/work_4280	Menexenos			
http://schnitzler-werkimport/work_3929	Boule de suif			1097
http://schnitzler-werkimport/F111_n1_w1_o1	En famille	1887	1887	
http://schnitzler-werkimport/F111_n1_w2	La Chair	1885	1885	
http://schnitzler-werkimport/F111_n1_w1_o2	La vie de campagne	1894	1894	
http://schnitzler-werkimport/work_4997	Die Herrenhofsaga			1066
http://schnitzler-werkimport/work_4996	Gösta Berling			1066
http://schnitzler-werkimport/work_4998	Hotel Stadt Lemberg			1066
http://schnitzler-werkimport/F19_n1_w2	André Cornélis	1887	1887	
http://schnitzler-werkimport/F19_n1_w7	Cruelle énigme	1891	1891	
http://schnitzler-werkimport/F19_n1_w10	Essais de psychologie contemporaine	1881	1882	
http://schnitzler-werkimport/F19_n1_w3	Le disciple	1889	1889	
http://schnitzler-werkimport/work_1740	Le Tribun. Pièce en 3 actes			
http://schnitzler-werkimport/F19_n1_w5	L’Irréparable. Deuxième amour. Profils perdu	1884	1884	
http://schnitzler-werkimport/F19_n1_w1	Mensonges	1887	1887	
http://schnitzler-werkimport/F19_n1_w4	Pastels. Dix portraits de femmes	1890	1890	
http://schnitzler-werkimport/F19_n1_w9	Un cœur de femme	1890	1890	
http://schnitzler-werkimport/F19_n1_w6	Un crime d’amour	1897	1897	
http://schnitzler-werkimport/work_1819	Schmelz, der Nibelunge			1097
http://schnitzler-werkimport/work_3992	Der Schwan			1097
http://schnitzler-werkimport/work_3995	Der Teufel			1097
http://schnitzler-werkimport/U8_n1_w1	Des Zuckerbäckers goldene Krone	1913	1913	
http://schnitzler-werkimport/work_3987	Die Fee			
http://schnitzler-werkimport/work_3990	Die rote Mühle			
http://schnitzler-werkimport/work_3985	Eins, zwei, drei			1097
http://schnitzler-werkimport/work_3991	Olympia			1097
http://schnitzler-werkimport/work_3993	Souper			
http://schnitzler-werkimport/work_3994	Spiel im Schloß			
http://schnitzler-werkimport/work_3996	Theater			
http://schnitzler-werkimport/work_2783	Der Tribut von Zamora			1059
http://schnitzler-werkimport/work_2782	Margarethe (Faust)			1059
http://schnitzler-werkimport/work_4928	Lebensprobe			1060
http://schnitzler-werkimport/work_1455	Aus der Gesellschaft			1097
http://schnitzler-werkimport/D24_n1_w2	Bekenntnisse	1836	1836	
http://schnitzler-werkimport/work_1454	Bürgerlich und Romantisch			1097
http://schnitzler-werkimport/D24_n1_w4	Das Liebes-Protokoll	1831	1831	
http://schnitzler-werkimport/work_1456	Landfrieden			1097
http://schnitzler-werkimport/D24_n1_w3	Leichtsinn aus Liebe	1831	1831	
http://schnitzler-werkimport/D24_n1_w1	Moderne Jugend	1868	1868	
http://schnitzler-werkimport/work_4238	Die Sprache der Vögel			1097
http://schnitzler-werkimport/work_4236	Hille Bobbe			1097
http://schnitzler-werkimport/work_4237	Lola Montez			1097
http://schnitzler-werkimport/I2_n1_w3_o1	Il piacere	1889	1889	
http://schnitzler-werkimport/work_1260	La città morta			
http://schnitzler-werkimport/I2_n1_w1_o1	L’innocente	1900	1900	
http://schnitzler-werkimport/I2_n1_w1_t1	L’intrus	1910	1910	
http://schnitzler-werkimport/I2_n1_w2_t1	Triomphe de la mort	1886	1886	1060
http://schnitzler-werkimport/I2_n1_w2_o1	Trionfo della morte	1889	1890	
http://schnitzler-werkimport/work_2077	Ariane			1066
http://schnitzler-werkimport/work_2079	Der Geiger von Florenz			1066
http://schnitzler-werkimport/work_2078	Doña Juana			1066
http://schnitzler-werkimport/work_2080	Liebe			1066
http://schnitzler-werkimport/work_2081	Nju			1066
http://schnitzler-werkimport/work_3965	Der dritte Mann			1097
http://schnitzler-werkimport/work_3964	Die Liebe von heut'			1097
http://schnitzler-werkimport/F140_n1_w1	Crime de village	1888	1888	
http://schnitzler-werkimport/work_4425	Poil de carotte			1097
http://schnitzler-werkimport/work_2524	Die Räuberbande. Roman			
http://schnitzler-werkimport/D120_n1_w1	Die Ursache. Eine Erzählung	1916	1916	
http://schnitzler-werkimport/work_2522	Karl und Anna			1054
http://schnitzler-werkimport/work_2905	An des Reiches Pforten			
http://schnitzler-werkimport/work_2897	August Weltumsegler			
http://schnitzler-werkimport/N21_n1_w8_t1	Benoni	1909	1909	
http://schnitzler-werkimport/N21_n1_w8_o1	Benoni	1913	1913	
http://schnitzler-werkimport/N21_n1_w13_o1	Børn av tiden	1913	1913	
http://schnitzler-werkimport/work_2903	Das letzte Kapitel			
http://schnitzler-werkimport/N21_n1_w12_o1	Den sidste Glæde	1912	1912	
http://schnitzler-werkimport/N21_n1_w6_t1	Die Königin von Saba und andere Novellen	1899	1899	
http://schnitzler-werkimport/N21_n1_w12_t1	Die letzte Freude	1914	1914	
http://schnitzler-werkimport/N21_n1_w14_t1	Die Stadt Segelfoß	1916	1916	1060
http://schnitzler-werkimport/work_2911	Die Weiber am Brunnen			
http://schnitzler-werkimport/N21_n1_w2_o1	Hazard	1890	1890	
http://schnitzler-werkimport/N21_n1_w2_t1	Hazard. Novelle	1891	1891	
http://schnitzler-werkimport/N21_n1_w1_t1	Hunger	1891	1891	
http://schnitzler-werkimport/N21_n1_w5_o1	I Æventyrland	1903	1903	
http://schnitzler-werkimport/N21_n1_w5_t1	Im Märchenland. Erlebtes und Geträumtes aus Kaukasien	1905	1905	
http://schnitzler-werkimport/N21_n1_w13_t1	Kinder ihrer Zeit	1914	1914	
http://schnitzler-werkimport/work_2904	Landstreicher			
http://schnitzler-werkimport/N21_n1_w15_o1	Markens Grøde	1917	1917	
http://schnitzler-werkimport/N21_n1_w4_t1	Mysterien	1894	1894	
http://schnitzler-werkimport/N21_n1_w4_o1	Mysterier	1892	1892	
http://schnitzler-werkimport/work_2899	Neue Erde. Roman			
http://schnitzler-werkimport/N21_n1_w7_o1	Ny Jord	1917	1917	
http://schnitzler-werkimport/N21_n1_w3_o1	Pan. Ah Lojtnant Thomas Glahns Papirer	1894	1894	
http://schnitzler-werkimport/N21_n1_w3_t1	Pan. Aus Lieutenant Thomas Glahns Papieren	1895	1895	
http://schnitzler-werkimport/N21_n1_w9_t1	Redakteur Lynge	1898	1898	
http://schnitzler-werkimport/N21_n1_w9_o1	Redaktør Lynge	1893	1893	
http://schnitzler-werkimport/N21_n1_w14_o1	Segelfoss By	1915	1915	
http://schnitzler-werkimport/N21_n1_w15_t1	Segen der Erde	1918	1918	
http://schnitzler-werkimport/N21_n1_w6_o1	Siesta	1897	1897	
http://schnitzler-werkimport/work_2907	Spiel des Lebens			
http://schnitzler-werkimport/N21_n1_w1_o1	Sult	1890	1890	
http://schnitzler-werkimport/N21_n1_w11_o1	Under høbststjærnen	1906	1906	
http://schnitzler-werkimport/work_2901	Unter Herbststernen. Die Erzählung eines Wanderers			1060
http://schnitzler-werkimport/N21_n1_w10_o1	Victoria	1888	1888	1340
http://schnitzler-werkimport/N21_n1_w10_t1	Victoria. Die Geschichte einer Liebe	1899	1899	
http://schnitzler-werkimport/work_2909	Vom Teufel geholt			1097
http://schnitzler-werkimport/work_2676	L’immoraliste			1060
http://schnitzler-werkimport/work_2675	Les faux-monnayeurs			1060
http://schnitzler-werkimport/N31_n1_w1_t1	»Die Welt ist tief…« Novellen	1907	1907	
http://schnitzler-werkimport/work_3299	Das Rad. Roman			1060
http://schnitzler-werkimport/work_3297	Der Gletscher			1060
http://schnitzler-werkimport/N31_n1_w4_o1	Himmerlands. Historier	1905	1905	
http://schnitzler-werkimport/N31_n1_w4_t1	Himmerlandsgeschichten	1908	1908	
http://schnitzler-werkimport/N31_n1_w3_o1	Hjulet	1905	1905	
http://schnitzler-werkimport/work_3298	Madame d'Ora			1060
http://schnitzler-werkimport/N31_n1_w2_t1	Madame d’Ora	1919	1919	
http://schnitzler-werkimport/N31_n1_w1_o1	Skovene	1904	1904	
http://schnitzler-werkimport/work_3300	Wälder			
http://schnitzler-werkimport/work_2142	Berlin Alexanderplatz			1060
http://schnitzler-werkimport/work_2143	Die Ehe			1097
http://schnitzler-werkimport/work_2144	Mißglückte Metamorphose			1342
http://schnitzler-werkimport/work_2145	Wallenstein			1060
http://schnitzler-werkimport/N38_n1_w1_t1	Gösta Berling	1896	1896	1060
http://schnitzler-werkimport/N38_n1_w1_o1	Gösta Berlings Saga	1891	1891	
http://schnitzler-werkimport/work_3525	Wunderbare Reise des kleinen Nils Holgersson mit den Wildgänsen			1060
http://schnitzler-werkimport/work_1643	Erlebtes Leben			1099
http://schnitzler-werkimport/F148_n1_w2	Au-dessus de la mêlée	1915	1915	
http://schnitzler-werkimport/work_4494	Die Leoniden			
http://schnitzler-werkimport/F148_n1_w1_o1	Jean-Christophe	1904	1912	1060
http://schnitzler-werkimport/F148_n1_w1_t1	Johann Christoph. Roman einer Generation	1914	1917	
http://schnitzler-werkimport/N7_n1_w4_t1	Arne	1860	1860	
http://schnitzler-werkimport/N7_n1_w4_o1	Arne	1858	1858	
http://schnitzler-werkimport/work_1664	Briefe			1791
http://schnitzler-werkimport/N7_n1_w8_o1	Det flager i byen og på havnen	1884	1884	
http://schnitzler-werkimport/work_1668	Die Neuvermählten			1097
http://schnitzler-werkimport/N7_n1_w1_t1	Ein fröhlicher Bursch	1884	1884	
http://schnitzler-werkimport/N7_n1_w6_t1	Ein Handschuh	1888	1888	
http://schnitzler-werkimport/N7_n1_w1_o1	En glad gut	1860	1860	
http://schnitzler-werkimport/N7_n1_w6_o1	En hanske	1883	1883	
http://schnitzler-werkimport/work_1670	Flaggen über Stadt und Hafen			1060
http://schnitzler-werkimport/N7_n1_w3_t1	Halte-Hulda. Auszug	1909	1910	
http://schnitzler-werkimport/N7_n1_w3_o1	Halte-Hulda. Drama i tre Akten	1858	1858	
http://schnitzler-werkimport/				
http://schnitzler-werkimport/N7_n1_w7_o1	Naar den nye vin blomster	1909	1909	
http://schnitzler-werkimport/work_1669	Paul Lange			
http://schnitzler-werkimport/N7_n1_w2_t1	Sigurd Slembe	1903	1903	
http://schnitzler-werkimport/N7_n1_w2_o1	Sigurd Slembe	1862	1862	
http://schnitzler-werkimport/N7_n1_w5_t1	Synnöve Solbakken	1859	1859	
http://schnitzler-werkimport/N7_n1_w5_o1	Synnøve Solbakken	1857	1857	
http://schnitzler-werkimport/work_3757	Aus meiner Werkstatt			
http://schnitzler-werkimport/work_3753	Bismarck. Ein psychologischer Versuch			1156
http://schnitzler-werkimport/work_3755	Napoleon			1156
http://schnitzler-werkimport/work_3756	Schliemann			
http://schnitzler-werkimport/D349_n1_w3	Das Individuum und die Bewertung menschlicher Existenzen	1910	1910	
http://schnitzler-werkimport/work_4329	Die allgemeine Nährpflicht als Lösung der sozialen Frage			1089
http://schnitzler-werkimport/work_4326	Friedensvorschläge, Schiedsgerichte, Völkerbund			
http://schnitzler-werkimport/D349_n1_w1	Phantasien eines Realisten	1899	1899	1342
http://schnitzler-werkimport/work_4332	Selbstbiographie			
http://schnitzler-werkimport/work_4331	Über Religion			
http://schnitzler-werkimport/work_4333	Voltaire. Eine Charakteranalyse, in Verbindung mit Studien zur Ästhetik, Moral und Politik			
http://schnitzler-werkimport/work_3697	Gespräche mit Popper-Lynkeus			
http://schnitzler-werkimport/work_2791	Aus Goethes Tagebüchern			
http://schnitzler-werkimport/work_1292	Goethes Briefwechsel mit einem Kinde			1791
http://schnitzler-werkimport/D49_n1_w1	Charlotte von Stein	1910	1910	1156
http://schnitzler-werkimport/work_1695	Goethe in vertraulichen Briefen seiner Zeitgenossen. Auch eine Lebensgeschichte. 1749–1803, 1804–1816, 1816–1832			
http://schnitzler-werkimport/D49_n1_w3	Goethes Leben im Garten am Stern	1909	1909	1156
http://schnitzler-werkimport/D49_n1_w5	Goethes Lebenskunst	1901	1901	
http://schnitzler-werkimport/work_4994	Das Liebesnest			1060
http://schnitzler-werkimport/work_3509	50 Feuilletons			
http://schnitzler-werkimport/D263_n1_w1_o2	Ausgewählte Novellen	1857	1857	
http://schnitzler-werkimport/D263_n1_w2	Der Amerika-Müde. Amerikanisches Kulturbild	1855	1855	
http://schnitzler-werkimport/work_3508	Ferdinand Kürnbergers Briefe an eine Freundin (1859-1879)			
http://schnitzler-werkimport/D263_n1_w1_o1	Novellen	1861	1861	
http://schnitzler-werkimport/work_3511	Siegelringe			
http://schnitzler-werkimport/work_1658	Bergsee			1059
http://schnitzler-werkimport/work_1657	Der liebe Augustin			1059
http://schnitzler-werkimport/work_1661	Der Musikant			1059
http://schnitzler-werkimport/work_1660	Die Kohlhaymerin			1059
http://schnitzler-werkimport/work_1659	Die rote Gred			1059
http://schnitzler-werkimport/work_4692	6 kleine Klavierstücke op. 19			
http://schnitzler-werkimport/work_4691	Die glückliche Hand op. 18			
http://schnitzler-werkimport/work_4693	Pierrot lunaire op. 21			
http://schnitzler-werkimport/work_4694	Streichquartett Nr. 1 d-Moll op. 7			
http://schnitzler-werkimport/work_4695	Streichquartett Nr. 2 fis-Moll op. 10			
http://schnitzler-werkimport/work_4661	Der Pfeifertag			1059
http://schnitzler-werkimport/work_4660	Mona Lisa			1059
http://schnitzler-werkimport/work_4387	Eine Ballettsuite für Orchester op. 130			
http://schnitzler-werkimport/work_4390	Eine vaterländische Ouvertüre für großes Orchester. Dem deutschen Heere! op. 140			
http://schnitzler-werkimport/work_4389	Klavierstücke zu 4 Händen op. 58			
http://schnitzler-werkimport/work_4388	Sechs Burlesken für Klavier zu vier Händen op. 58			
http://schnitzler-werkimport/work_4391	Variationen und Fuge über ein Thema von Beethoven op. 86			
http://schnitzler-werkimport/work_2192	Ariane und Blaubart			1059
http://schnitzler-werkimport/work_5370	Symphonie Nr. 1 d-Moll			
http://schnitzler-werkimport/work_5371	Violinsonate A-Dur			
http://schnitzler-werkimport/work_2041	Held oder Heiliger			
http://schnitzler-werkimport/work_2042	Pan-Europa			
http://schnitzler-werkimport/work_1283	Gertrud. Tragödie des Herzens. Drei Akte			1097
http://schnitzler-werkimport/work_1284	Hans Sonnenstößers Höllenfahrt			1097
http://schnitzler-werkimport/work_3841	Das Heptameron			
http://schnitzler-werkimport/D373_n1_w2	Drei Neue Novellen	1883	1883	
http://schnitzler-werkimport/D373_n1_w4	Frauenbilder. Zwei Novellen	1892	1892	
http://schnitzler-werkimport/work_4535	Ginevra. Die Troglodytin. Zwei Novellen			
http://schnitzler-werkimport/D373_n1_w1	Novellen aus Österreich	1877	1877	
http://schnitzler-werkimport/work_4536	Requiem der Liebe			
http://schnitzler-werkimport/D373_n1_w6	Sämtliche Werke in zwölf Bände. Mit einer Biographie des Dichters von Anton Bettelheim	1908	1908	
http://schnitzler-werkimport/D373_n1_w3	Schicksale. Drei Novellen	1889	1889	
http://schnitzler-werkimport/work_4537	Tempesta			
http://schnitzler-werkimport/work_5142	Der Herr von Kemmelbach			1336
http://schnitzler-werkimport/D134_n1_w1_o4	Kirchenraub	1887	1887	
http://schnitzler-werkimport/D134_n1_w1_o3	Kirchenraub – Falsche Freundschaft. Zwei Arbeiternovellen	1887	1887	
http://schnitzler-werkimport/D134_n1_w1_o1	Lebensmärchen. Drei Novellen	1879	1879	
http://schnitzler-werkimport/D134_n1_w1_o2	Neue Lebensmärchen	1884	1884	
http://schnitzler-werkimport/work_2540	Der Untergang der Anna Hollmann. Erzählung			
http://schnitzler-werkimport/work_2659	Aimer (Aimée)			1097
http://schnitzler-werkimport/work_2661	Der Liebling			1097
http://schnitzler-werkimport/work_2662	Robert und Marianne			1097
http://schnitzler-werkimport/work_2664	Si je voulais...			1097
http://schnitzler-werkimport/work_2665	Toi et moi			1085
http://schnitzler-werkimport/work_2698	Don Juan			1077
http://schnitzler-werkimport/work_5548	Harfenspieler			
http://schnitzler-werkimport/work_5549	Penthesilea			
http://schnitzler-werkimport/F40_n1_w1	La religieuse	1796	1796	1060
http://schnitzler-werkimport/D398_n1_w1	Biographie Schillers und Anleitung zur Critic seiner Werke. Mit einem handschriftlichen Briefe Schiller’s	1810	1810	
http://schnitzler-werkimport/F62_n1_w4	Chérie	1884	1884	
http://schnitzler-werkimport/F62_n1_w2	Germinie Lacerteux	1864	1864	
http://schnitzler-werkimport/work_2769	Henriette Maréchal			
http://schnitzler-werkimport/F62_n1_w5	La fille Élisa	1877	1877	
http://schnitzler-werkimport/F62_n1_w6	Manette Salomon	1867	1867	
http://schnitzler-werkimport/F62_n1_w1	Renée Mauperin	1864	1864	
http://schnitzler-werkimport/work_5273	Julia			1060
http://schnitzler-werkimport/work_1244	Voruntersuchung			
http://schnitzler-werkimport/R11_n1_w4_o1	Byvšie ljudi	1897	1897	
http://schnitzler-werkimport/R11_n1_w5_t1	Das Opfer der Langeweile. Die Sonne der Kerkerlinge. Der rote Waska	1901	1901	
http://schnitzler-werkimport/R11_n1_w3_t1	Der »Pilger«	1901	1902	
http://schnitzler-werkimport/R11_n1_w2_o3	Devočka	1899	1900	
http://schnitzler-werkimport/work_2774	Die Kleinbürger			1097
http://schnitzler-werkimport/R11_n1_w2_o1	Ein junges Mädchen. Erzählung	1901	1901	
http://schnitzler-werkimport/R11_n1_w1_o1	Foma Gordeev	1899	1899	
http://schnitzler-werkimport/R11_n1_w3_o1	Prochodimec	1896	1896	
http://schnitzler-werkimport/R11_n1_w5_o2	Dvadcat’ šest’ i odna	1899	1899	
http://schnitzler-werkimport/R11_n1_w1_t1	Foma Gordjejew	1901	1901	
http://schnitzler-werkimport/R11_n1_w2_o2	Krymskie ňskizy. Devočka	1897	1897	
http://schnitzler-werkimport/work_2775	Lebenserinnerungen			1792
http://schnitzler-werkimport/R11_n1_w5_o1	Skuki radi	1897	1897	
http://schnitzler-werkimport/R11_n1_w5_o3	Vas’ka Krasnyj	1900	1900	
http://schnitzler-werkimport/R11_n1_w4_t1	Verlorene Leute	1901	1902	
http://schnitzler-werkimport/work_1783	Deutsche Volkslieder			
http://schnitzler-werkimport/work_1766	Ein deutsches Requiem op. 45			
http://schnitzler-werkimport/work_1752	Horntrio Es-Dur op. 40			
http://schnitzler-werkimport/work_1753	Klarinettenquintett h-Moll op. 115			
http://schnitzler-werkimport/work_1754	Klarinettentrio a-Moll op. 114			
http://schnitzler-werkimport/work_1755	Klavierkonzert Nr. 1 d-Moll op. 15			
http://schnitzler-werkimport/work_1757	Klavierquartett Nr. 1 g-Moll op. 25			
http://schnitzler-werkimport/work_1758	Klavierquartett Nr. 3 c-Moll op. 60			
http://schnitzler-werkimport/work_1759	Klavierquintett f-Moll op. 134			
http://schnitzler-werkimport/work_1760	Klaviersonate Nr. 1 C-Dur op. 1			
http://schnitzler-werkimport/work_1761	Klaviersonate Nr. 3 f-Moll op. 5			
http://schnitzler-werkimport/work_1762	Klaviertrio Nr. 1 H-Dur op. 8			
http://schnitzler-werkimport/work_1763	Klaviertrio Nr. 2 C-Dur op. 87			
